Date,Milk,Sweet breakfast,Savory breakfast,Red meat,White meat,Fish,Vegetables,Eggs,Avocado,Dairy without lactose,Dairy with lactose,Sweets,Wine,Beer,Liquor,Pizza,Fast food,Fasting,Sport,Multivitamins,D 4000,C 1000,K,Zinco,B,Iron,Acido folico,Sideral Forte,Sideral Folic,Briovitase,BeTotal,Carnidyn Fast,Equilibra sostegno forte,Magnesium,Magnesio supremo,Omega 3,Armolipid plus,Polase,Electrolytes,Proteins,Creatine,Glutamine,Sale rosa,Psillio,Taurina,Bioritmon,Codex,Ezerex,Sweat deo,Psicobrain morning,Psicobrain evening,Ashwagandha,Soft,Hard,Rap,MME,ED,Cold shower,Hot shower,Well being,Good sleep,Meditation,Belly breathing,Temperature,Sweat problems,Sickness,Bad sleep,Anxiety,Mental fog,Pessimism,Anger,Rumination,
2025-11-12,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,NO,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,
2025-11-11,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,NO,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,
2025-11-10,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,
2025-11-09,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,
2025-11-08,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_AUTO,YES_AUTO,UNKNOWN,YES_AUTO,YES_MANUAL,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,
2025-11-07,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,
2025-11-06,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_MANUAL,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,
2025-11-05,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_AUTO,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_AUTO,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,
2025-11-04,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_AUTO,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,
2025-11-03,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_AUTO,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,
2025-11-02,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_MANUAL,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,YES_AUTO,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_AUTO,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,
2025-11-01,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,YES_AUTO,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,
2025-10-31,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,NO,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,
2025-10-30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,YES_AUTO,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,
2025-10-29,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,YES_MANUAL,UNKNOWN,UNKNOWN,YES_MANUAL,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,
2025-10-28,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,YES_AUTO,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,
2025-10-27,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,
2025-10-26,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,
2025-10-25,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,YES_AUTO,YES_MANUAL,UNKNOWN,YES_MANUAL,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,
2025-10-24,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,
2025-10-23,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,
2025-10-22,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_MANUAL,UNKNOWN,YES_MANUAL,UNKNOWN,UNKNOWN,YES_AUTO,UNKNOWN,UNKNOWN,UNKNOWN,YES_AUTO,YES_AUTO,YES_AUTO,
